Marque,Modèle,Type de Carburant,Puissance Fiscale (CV),Puissance Moteur,Transmission,Consommation Urbaine (L/100 km),Consommation Autoroute (L/100 km),Consommation Mixte (L/100 km),Emissions CO2 (g/km),Catégorie de Véhicule,Cylindrée (L),Cylindres,masse orde marche min,masse orde marche max
SUZUKI,GRAND VITARA 3P CABRIOLET,ES,7,69.0,M 5,10.0,6.8,8.0,193,,,,,
ALFA-ROMEO,1473P 1.6TS (120ch),ES,8,88.0,M 5,11.2,6.4,8.2,194,,,,,
ALFA-ROMEO,1475P 1.6TS (120ch),ES,8,88.0,M 5,11.2,6.4,8.2,194,,,,,
AUDI,A33P 1.6L (102ch) BVA,ES,7,75.0,A 4,11.4,6.3,8.1,194,,,,,
AUDI,A35P 1.6L (102ch) BVA,ES,7,75.0,A 4,11.4,6.3,8.1,194,,,,,
AUDI,TTCOUPE 1.8T (180ch),ES,11,132.0,M 5,11.1,6.3,8.1,194,,,,,
FIAT,STILO 5P 1.8L (133ch) FUNZIONALE,ES,9,98.0,M 5,11.5,6.2,8.1,194,,,,,
FORD,MONDEO 4P 1.8L,ES,8,92.0,M 5,11.5,6.1,8.1,194,,,,,
FORD,MONDEO 5P 1.8L,ES,8,92.0,M 5,11.5,6.1,8.1,194,,,,,
MITSUBISHI,CARISMA 1.8GDI BVA,ES,8,92.0,A 4,11.4,6.3,8.1,194,,,,,
RENAULT,CLIO 3P 2.0L 16v,ES,10,124.0,M 5,11.2,6.3,8.1,194,,,,,
SKODA,OCTAVIA 1.6L (102ch) BVA Elegance,ES,7,75.0,A 4,11.4,6.3,8.1,194,,,,,
SKODA,OCTAVIA COMBI 1.6L (102ch) BVA Elegance,ES,7,75.0,A 4,11.4,6.3,8.1,194,,,,,
TOYOTA,AVENSIS 4P 1.8L BVA,ES,8,95.0,A 4,11.0,6.4,8.1,194,,,,,
VOLKSWAGEN,BORA 1.6L BVA,ES,7,75.0,A 4,11.4,6.3,8.1,194,,,,,
VOLKSWAGEN,BORA BREAK 1.6L BVA,ES,7,75.0,A 4,11.4,6.3,8.1,194,,,,,
VOLKSWAGEN,BORA BREAK 1.8T,ES,9,110.0,M 5,10.9,6.4,8.1,194,,,,,
VOLKSWAGEN,GOLF 1.6L BVA,ES,7,75.0,A 4,11.4,6.3,8.1,194,,,,,
VOLKSWAGEN,GOLF 1.6L BVA,ES,7,75.0,A 4,11.4,6.3,8.1,194,,,,,
VOLKSWAGEN,GOLF CABRIOLET 2.0L,ES,8,85.0,M 5,11.3,6.3,8.1,194,,,,,
VOLKSWAGEN,NEWBEETLE 1.8T,ES,9,110.0,M 5,11.0,6.4,8.1,194,,,,,
VOLKSWAGEN,PASSAT BREAK 1.6L,ES,7,75.0,M 5,11.1,6.4,8.1,194,,,,,
VOLKSWAGEN,PASSAT BREAK 1.6L,ES,7,75.0,M 5,11.1,6.4,8.1,194,,,,,
ALFA-ROMEO,1561.6L TS,ES,7,81.0,M 5,11.4,6.4,8.2,195,,,,,
ALFA-ROMEO,1561.6L TS,ES,7,81.0,M 5,11.4,6.4,8.2,195,,,,,
ALFA-ROMEO,1561.6L TS,ES,8,88.0,M 5,11.4,6.4,8.2,195,,,,,
ALFA-ROMEO,1561.6L TS,ES,8,88.0,M 5,11.4,6.4,8.2,195,,,,,
BMW,318i TOURING,ES,8,87.0,M 5,11.4,6.3,8.2,195,,,,,
DAIHATSU,GRAN MOVE X BVA,ES,7,67.0,A 4,11.2,6.5,8.2,195,,,,,
FIAT,MAREA WEEKEND 100,ES,7,76.0,M 5,11.3,6.5,8.2,195,,,,,
HONDA,HR-V 3P 1.6 SPORT,ES,7,77.0,M 5,9.9,7.2,8.2,195,,,,,
HONDA,HR-V 5P 1.6 SPORT,ES,7,77.0,M 5,9.9,7.2,8.2,195,,,,,
MAZDA,6262.0L,ES,9,100.0,M 5,10.8,6.5,8.1,195,,,,,
NISSAN,PRIMERA 4P 2.0L,ES,9,103.0,M 5,11.4,6.2,8.1,195,,,,,
NISSAN,PRIMERA 5P 2.0L,ES,9,103.0,M 5,11.4,6.2,8.1,195,,,,,
BMW,318Ci COUPE BVA,ES,9,105.0,A 5,11.2,6.6,8.1,196,,,,,
BMW,318i BERLINE BVA,ES,9,105.0,A 5,11.2,6.3,8.1,196,,,,,
CHRYSLER,PTCRUISER,ES,9,104.0,M 5,10.8,6.9,8.4,196,,,,,
FORD,FOCUS BREAK 1.6L BVA,ES,7,74.0,A 4,11.3,6.4,8.2,196,,,,,
FORD,FOCUS BREAK 1.6L BVA,ES,7,74.0,A 4,11.3,6.4,8.2,196,,,,,
FORD,FOCUS BREAK 1.6L BVA,ES,7,74.0,A 4,11.3,6.4,8.2,196,,,,,
FORD,FOCUS BREAK 1.6L BVA,ES,7,74.0,A 4,11.3,6.4,8.2,196,,,,,
FORD,MONDEO 4P 2.0L,ES,9,107.0,M 5,11.8,6.0,8.1,196,,,,,
FORD,MONDEO 4P 2.0L,ES,9,107.0,M 5,11.8,6.0,8.1,196,,,,,
FORD,MONDEO 5P 2.0L,ES,9,107.0,M 5,11.8,6.0,8.1,196,,,,,
FORD,MONDEO 5P 2.0L,ES,9,107.0,M 5,11.8,6.0,8.1,196,,,,,
MAZDA,MX-5 1.6L,ES,7,81.0,M 5,10.8,6.6,8.1,196,,,,,
MG,MGZR 3P 1800 CD BVA,ES,8,86.0,V 0,11.5,6.3,8.2,196,,,,,
MG,MGZR 3P 1800 CG BVA,ES,8,86.0,V 0,11.5,6.3,8.2,196,,,,,
MG,MGZR 5P 1800 CD BVA,ES,8,86.0,V 0,11.5,6.3,8.2,196,,,,,
MG,MGZR 5P 1800 CG BVA,ES,8,86.0,V 0,11.5,6.3,8.2,196,,,,,
MORGAN,373501800,ES,7,81.5,M 5,11.4,6.3,8.2,196,,,,,
MORGAN,373501800,ES,7,81.5,M 5,11.4,6.3,8.2,196,,,,,
MORGAN,373501800,ES,7,81.5,M 5,11.4,6.3,8.2,196,,,,,
PEUGEOT,3063P 1.8i 16S,ES,7,81.0,M 5,11.8,6.5,8.4,196,,,,,
PEUGEOT,3064P 1.8i 16S,ES,7,81.0,M 5,11.8,6.5,8.4,196,,,,,
PEUGEOT,3065P 1.8i 16S,ES,7,81.0,M 5,11.8,6.5,8.4,196,,,,,
PEUGEOT,306BREAK 1.8i 16S,ES,7,81.0,M 5,11.8,6.5,8.4,196,,,,,
ROVER,ROVER 25 3P 1800 CD BVA,ES,8,86.0,V 0,11.5,6.3,8.2,196,,,,,
ROVER,ROVER 25 3P 1800 CG BVA,ES,8,86.0,V 0,11.5,6.3,8.2,196,,,,,
ROVER,ROVER 25 5P 1800 CD BVA,ES,8,86.0,V 0,11.5,6.3,8.2,196,,,,,
ROVER,ROVER 25 5P 1800 CG BVA,ES,8,86.0,V 0,11.5,6.3,8.2,196,,,,,
AUDI,A41.8T (150ch),ES,9,110.0,M 5,11.3,6.4,8.2,197,,,,,
AUDI,TTCOUPE 1.8T (180ch),ES,11,132.0,M 5,11.2,6.4,8.2,197,,,,,
AUDI,TTROADSTER 1.8T (150ch),ES,9,110.0,M 5,11.2,6.4,8.2,197,,,,,
AUDI,TTROADSTER 1.8T (180ch),ES,11,132.0,M 5,11.2,6.4,8.2,197,,,,,
AUDI,TTROADSTER 1.8T (180ch),ES,11,132.0,M 5,11.2,6.4,8.2,197,,,,,
CITROEN,C52.0i 16V,ES,9,100.0,M 5,11.5,6.4,8.3,197,,,,,
CITROEN,XSARA 3P 2.0i 16V BVA,ES,9,100.0,A 4,12.3,6.0,8.4,197,,,,,
CITROEN,XSARA 5P 2.0i 16V BVA,ES,9,100.0,A 4,12.3,6.0,8.4,197,,,,,
FIAT,PUNTO 3P HGT,ES,8,96.0,M 5,11.5,6.4,8.3,197,,,,,
FIAT,PUNTO 3P HGT,ES,8,96.0,M 5,11.5,6.4,8.3,197,,,,,
FORD,MONDEO BREAK 1.8L,ES,8,92.0,M 5,11.6,6.2,8.2,197,,,,,
PEUGEOT,4062.0i 16V,ES,9,100.0,M 5,11.5,6.5,8.3,197,,,,,
PEUGEOT,406COUPE 2.0i 16V,ES,9,100.0,M 5,11.5,6.5,8.3,197,,,,,
TOYOTA,AVENSIS 5P 1.8L BVA,ES,8,95.0,A 4,11.2,6.5,8.3,197,,,,,
VOLKSWAGEN,NEWBEETLE 1.8T,ES,9,110.0,M 5,11.1,6.5,8.2,197,,,,,
VOLKSWAGEN,PASSAT 1.8T,ES,9,110.0,M 5,11.4,6.4,8.2,197,,,,,
VOLKSWAGEN,PASSAT 1.8T,ES,9,110.0,M 5,11.4,6.4,8.2,197,,,,,
ALFA-ROMEO,156SW 1.6L TS,ES,7,81.0,M 5,11.5,6.5,8.3,198,,,,,
ALFA-ROMEO,156SW 1.6L TS,ES,8,88.0,M 5,11.5,6.5,8.3,198,,,,,
FIAT,BARCHETTA,ES,8,96.0,M 5,11.6,6.5,8.4,198,,,,,
FIAT,BARCHETTA,ES,8,96.0,M 5,11.6,6.5,8.4,198,,,,,
FORD,MONDEO 5P 1.8L,ES,8,92.0,M 5,11.8,6.1,8.2,198,,,,,
FORD,MONDEO BREAK 2.0L,ES,9,107.0,M 5,11.9,6.2,8.2,198,,,,,
FORD,MONDEO BREAK 2.0L,ES,9,107.0,M 5,11.9,6.2,8.2,198,,,,,
KIA,SEPHIA 4P 1600 BVA,ES,7,74.6,A 4,11.2,6.7,8.4,198,,,,,
KIA,SHUMA 5P 1600 BVA,ES,7,74.6,A 4,11.2,6.7,8.4,198,,,,,
LANCIA,LYBRA 1.8L,ES,8,96.0,M 5,11.8,6.3,8.3,198,,,,,
MITSUBISHI,SPACE STAR 1.8GDI BVA,ES,8,90.0,A 4,11.2,6.6,8.3,198,,,,,
PEUGEOT,306CABRIOLET 1.8i 16S,ES,7,81.0,M 5,11.9,6.6,8.5,198,,,,,
PEUGEOT,3073P 2.0i 16S BVA,ES,9,100.0,A 4,12.4,6.0,8.3,198,,,,,
PEUGEOT,3075P 2.0i 16S BVA,ES,9,100.0,A 4,12.4,6.0,8.3,198,,,,,
SAAB,373245P 2.0T (170ch),ES,11,125.0,M 5,12.6,5.8,8.3,198,,,,,
SAAB,37324CABRIOLET 2.0T (170ch),ES,11,125.0,M 5,12.6,5.8,8.3,198,,,,,
SAAB,37324COUPE 2.0T (170ch),ES,11,125.0,M 5,12.6,5.8,8.3,198,,,,,
VOLVO,S402.0L,ES,9,100.0,M 5,11.8,6.3,8.3,198,,,,,
VOLVO,S402.0LT,ES,10,120.0,M 5,12.0,6.2,8.3,198,,,,,
VOLVO,V402.0L,ES,9,100.0,M 5,11.8,6.3,8.3,198,,,,,
VOLVO,V402.0LT,ES,10,120.0,M 5,12.0,6.2,8.3,198,,,,,
AUDI,A41.8T (150ch),ES,9,110.0,M 5,11.4,6.5,8.3,199,,,,,
AUDI,A41.8T (150ch) MULTITRONIC,ES,9,110.0,V 0,11.4,6.5,8.3,199,,,,,
BMW,318i TOURING BVA,ES,9,105.0,A 5,11.4,6.4,8.2,199,,,,,
RENAULT,LAGUNA 1.8L 16v BVA PROACTIVE,ES,8,85.0,A 4,11.7,6.4,8.3,199,,,,,
VOLKSWAGEN,BORA 1.6L BVA,ES,7,75.0,A 4,11.5,6.4,8.3,199,,,,,
VOLKSWAGEN,BORA BREAK 1.6L BVA,ES,7,75.0,A 4,11.5,6.4,8.3,199,,,,,
VOLKSWAGEN,GOLF 1.6L BVA,ES,7,75.0,A 4,11.5,6.4,8.3,199,,,,,
VOLKSWAGEN,GOLF 1.6L BVA,ES,7,75.0,A 4,11.5,6.4,8.3,199,,,,,
VOLKSWAGEN,NEWBEETLE 1.6L BVA,ES,7,75.0,A 4,11.5,6.5,8.3,199,,,,,
VOLKSWAGEN,PASSAT 1.8T,ES,9,110.0,M 5,11.5,6.5,8.3,199,,,,,
VOLKSWAGEN,PASSAT 1.8T,ES,9,110.0,M 5,11.5,6.5,8.3,199,,,,,
VOLKSWAGEN,PASSAT 2.0L,ES,8,85.0,M 5,11.8,6.3,8.3,199,,,,,
VOLKSWAGEN,PASSAT 2.0L,ES,8,85.0,M 5,11.8,6.3,8.3,199,,,,,
CHRYSLER,SEBRING CABRIOLET 2.0L,ES,9,104.0,M 5,11.1,6.8,8.4,200,,,,,
CITROEN,C5BREAK 2.0i 16V,ES,9,100.0,M 5,11.9,6.4,8.4,200,,,,,
CITROEN,XSARA BREAK 2.0i 16V BVA,ES,9,100.0,A 4,12.4,6.1,8.5,200,,,,,
DAIHATSU,TERIOS II X BVA,ES,7,63.0,A 4,10.8,7.2,8.4,200,,,,,
FORD,FOCUS BREAK 1.6L BVA,ES,7,74.0,A 4,11.5,6.6,8.4,200,,,,,
FORD,FOCUS BREAK 1.6L BVA,ES,7,74.0,A 4,11.5,6.6,8.4,200,,,,,
FORD,FOCUS BREAK 1.6L BVA,ES,7,74.0,A 4,11.5,6.6,8.4,200,,,,,
FORD,FOCUS BREAK 1.6L BVA,ES,7,74.0,A 4,11.5,6.6,8.4,200,,,,,
FORD,MONDEO 4P 2.0L,ES,9,107.0,M 5,11.9,6.2,8.3,200,,,,,
NISSAN,PRIMERA BREAK 2.0L,ES,9,103.0,M 5,11.4,6.5,8.3,200,,,,,
PEUGEOT,406BREAK 2.0i 16V,ES,9,100.0,M 5,11.5,6.6,8.4,200,,,,,
PEUGEOT,406FAMILIALE 2.0i 16V,ES,9,100.0,M 5,11.5,6.6,8.4,200,,,,,
RENAULT,SCENIC 2.0L 16v BVA PROACTIVE,ES,9,101.5,A 4,11.9,6.6,8.5,200,,,,,
TOYOTA,CELICA COUPE 1.8L TS,ES,12,141.0,M 6,11.5,6.6,8.4,200,,,,,
CITROEN,C51.8i BVA,ES,8,85.0,A 4,12.3,6.2,8.4,201,,,,,
CITROEN,SAXO 3P 1.6i 16V VTS,ES,8,87.0,M 5,12.6,6.2,8.5,201,,,,,
HONDA,HR-V 3P 1.6 REAL TIME SPORT BVA,ES,7,77.0,V 0,9.9,7.5,8.4,201,,,,,
MAZDA,PREMACY 1.8L,ES,7,74.0,M 5,10.9,6.9,8.4,201,,,,,
PEUGEOT,1063P SPORT 1.6 16V,ES,8,87.0,M 5,12.6,6.2,8.5,201,,,,,
PEUGEOT,4061.8i 16V BVA,ES,8,85.0,A 4,12.3,6.2,8.4,201,,,,,
SAAB,373245P 2.0T (150ch),ES,10,110.0,M 5,12.1,6.3,8.5,201,,,,,
SAAB,37324CABRIOLET 2.0T (150ch),ES,10,110.0,M 5,12.1,6.3,8.5,201,,,,,
SAAB,37324COUPE 2.0T (150ch),ES,10,110.0,M 5,12.1,6.3,8.5,201,,,,,
ALFA-ROMEO,1561.8L TS,ES,9,103.0,M 5,12.1,6.4,8.5,202,,,,,
ALFA-ROMEO,1561.8L TS,ES,9,103.0,M 5,12.1,6.4,8.5,202,,,,,
AUDI,A62.0L (130ch),ES,9,96.0,M 5,11.9,6.5,8.4,202,,,,,
FORD,FOCUS COUPE 2.0L,ES,9,96.0,M 5,11.4,6.8,8.5,202,,,,,
OPEL,ASTRA COUPE 2.2L 16V,ES,9,108.0,M 5,12.0,6.3,8.4,202,,,,,
OPEL,VECTRA 4P 2.2L 16V,ES,9,108.0,M 5,12.0,6.3,8.4,202,,,,,
OPEL,VECTRA 5P 2.2L 16V,ES,9,108.0,M 5,12.0,6.3,8.4,202,,,,,
SEAT,LEON (125ch),ES,11,132.0,M 6,11.7,6.5,8.4,202,,,,,
TOYOTA,AVENSIS VERSO 2.0L,ES,10,110.0,M 5,11.5,6.8,8.6,202,,,,,
TOYOTA,AVENSIS VERSO 2.0L 7PL,ES,10,110.0,M 5,11.5,6.8,8.6,202,,,,,
VOLKSWAGEN,BORA BREAK 1.6L BVA,ES,7,75.0,A 4,11.6,6.5,8.4,202,,,,,
VOLKSWAGEN,PASSAT 2.0L,ES,8,85.0,M 5,11.9,6.4,8.4,202,,,,,
VOLKSWAGEN,PASSAT 2.0L,ES,8,85.0,M 5,11.9,6.4,8.4,202,,,,,
VOLKSWAGEN,PASSAT BREAK 1.8T,ES,10,110.0,M 5,11.4,6.6,8.4,202,,,,,
VOLKSWAGEN,PASSAT BREAK 1.8T,ES,10,110.0,M 5,11.4,6.6,8.4,202,,,,,
BMW,318Ci CABRIOLET BVA,ES,9,105.0,A 5,11.6,6.6,8.4,203,,,,,
FORD,MONDEO 4P 2.0L,ES,9,107.0,M 5,12.1,6.3,8.4,203,,,,,
FORD,MONDEO 5P 2.0L,ES,9,107.0,M 5,12.1,6.3,8.4,203,,,,,
HONDA,ACCORD 4P 1.8i LS,ES,9,100.0,M 5,11.6,6.8,8.6,203,,,,,
HONDA,ACCORD 5P 1.8i LS,ES,9,100.0,M 5,11.6,6.8,8.6,203,,,,,
HONDA,STREAM 2.0i ES,ES,10,115.0,M 5,11.3,7.0,8.6,203,,,,,
HYUNDAI,COUPE 2.0L FX Série Spéciale,ES,9,102.0,M 5,11.4,6.8,8.5,203,,,,,
MG,MGZS 4P 1800 CD BVA,ES,8,86.0,V 0,11.9,6.5,8.5,203,,,,,
MG,MGZS 4P 1800 CG BVA,ES,8,86.0,V 0,11.9,6.5,8.5,203,,,,,
MG,MGZS 5P 1800 CD BVA,ES,8,86.0,V 0,11.9,6.5,8.5,203,,,,,
MG,MGZS 5P 1800 CG BVA,ES,8,86.0,V 0,11.9,6.5,8.5,203,,,,,
ROVER,ROVER 45 4P 1800 CD BVA,ES,8,86.0,V 0,11.9,6.5,8.5,203,,,,,
ROVER,ROVER 45 4P 1800 CG BVA,ES,8,86.0,V 0,11.9,6.5,8.5,203,,,,,
ROVER,ROVER 45 5P 1800 CD BVA,ES,8,86.0,V 0,11.9,6.5,8.5,203,,,,,
ROVER,ROVER 45 5P 1800 CG BVA,ES,8,86.0,V 0,11.9,6.5,8.5,203,,,,,
AUDI,A61.8T (150ch),ES,10,110.0,M 5,11.5,6.7,8.5,204,,,,,
AUDI,A61.8T (150ch),ES,10,110.0,M 5,11.5,6.7,8.5,204,,,,,
AUDI,A61.8T (150ch) MULTITRONIC,ES,10,110.0,V 0,11.7,6.7,8.5,204,,,,,
AUDI,A61.8T (150ch) MULTITRONIC,ES,10,110.0,V 0,11.7,6.7,8.5,204,,,,,
AUDI,A6AVANT 1.8T (150ch),ES,10,110.0,M 5,11.5,6.7,8.5,204,,,,,
DAEWOO,LANOS 3P 1.4L S/SE,ES,6,55.0,M 5,10.0,5.5,7.2,204,,,,,
DAEWOO,LANOS 5P 1.4L S/SE,ES,6,55.0,M 5,10.0,5.5,7.2,204,,,,,
FIAT,PANDA 1100 4X4,ES,6,40.0,M 5,10.9,7.2,8.6,204,,,,,
FORD,COUGAR 2.0L,ES,9,96.0,M 5,12.1,6.4,8.5,204,,,,,
FORD,FOCUS COUPE 2.0L,ES,9,96.0,M 5,11.5,6.9,8.6,204,,,,,
HONDA,HR-V 3P 1.6 REAL TIME SPORT,ES,7,77.0,M 5,10.4,7.6,8.6,204,,,,,
VOLKSWAGEN,PASSAT BREAK 1.8T,ES,10,110.0,M 5,11.7,6.7,8.5,204,,,,,
VOLKSWAGEN,PASSAT BREAK 1.8T,ES,10,110.0,M 5,11.7,6.7,8.5,204,,,,,
VOLKSWAGEN,PASSAT BREAK 2.0L,ES,8,85.0,M 5,12.0,6.6,8.5,204,,,,,
VOLKSWAGEN,PASSAT BREAK 2.0L,ES,8,85.0,M 5,12.0,6.6,8.5,204,,,,,
ALFA-ROMEO,156SW 1.8L TS,ES,9,103.0,M 5,12.2,6.5,8.6,205,,,,,
CHRYSLER,PTCRUISER,ES,9,104.0,M 5,11.5,7.0,8.7,205,,,,,
FIAT,MULTIPLA 100,ES,7,76.0,M 5,11.1,7.2,8.6,205,,,,,
FORD,FOCUS 4P 2.0L,ES,9,96.0,M 5,11.6,6.9,8.6,205,,,,,
FORD,FOCUS BREAK 2.0L,ES,9,96.0,M 5,11.6,6.9,8.6,205,,,,,
FORD,FOCUS BREAK 2.0L,ES,9,96.0,M 5,11.6,6.9,8.6,205,,,,,
FORD,MONDEO BREAK 2.0L,ES,9,107.0,M 5,12.2,6.5,8.5,205,,,,,
HONDA,HR-V 3P 1.6 REAL TIME SPORT VTEC,ES,8,91.0,M 5,10.4,7.6,8.6,205,,,,,
HONDA,HR-V 5P 1.6 REAL TIME SPORT VTEC,ES,8,91.0,M 5,10.4,7.6,8.6,205,,,,,
OPEL,SPEEDSTER 2.2L 16V,ES,9,108.0,M 5,12.3,6.4,8.5,205,,,,,
RENAULT,KANGOO 4X4 1.6L 16v,ES,7,70.0,M 5,10.8,7.3,8.6,205,,,,,
RENAULT,LAGUNA ESTATE 1.8L 16v BVA PROACTIVE,ES,8,85.0,A 4,12.0,6.7,8.6,205,,,,,
AUDI,A6AVANT 1.8T (150ch),ES,10,110.0,M 5,11.6,6.8,8.6,206,,,,,
CITROEN,C52.0i 16V BVA,ES,9,100.0,A 4,12.3,6.4,8.6,206,,,,,
DAEWOO,LANOS 3P 1.6L SX,ES,7,78.0,M 5,11.1,6.0,7.9,206,,,,,
DAEWOO,LANOS 5P 1.6L SX,ES,7,78.0,M 5,11.1,6.0,7.9,206,,,,,
DAEWOO,NUBIRA 4P 1.6L SE/SX,ES,7,77.8,M 5,10.7,6.1,7.8,206,,,,,
DAEWOO,NUBIRA BREAK 1.6L SE/SX,ES,7,77.8,M 5,10.5,6.2,7.8,206,,,,,
LANCIA,LYBRA SW 1.8L,ES,9,96.0,M 5,12.4,6.5,8.7,206,,,,,
MG,MGF1800 CD BVA,ES,8,88.0,V 0,12.1,6.6,8.6,206,,,,,
MG,MGF1800 CG BVA,ES,8,88.0,V 0,12.1,6.6,8.6,206,,,,,
NISSAN,PRIMERA 4P 2.0L CVT-M6,ES,9,103.0,V 0,12.1,6.5,8.5,206,,,,,
NISSAN,PRIMERA 5P 2.0L CVT-M6,ES,9,103.0,V 0,12.1,6.5,8.5,206,,,,,
PEUGEOT,4062.0i 16V BVA,ES,9,100.0,A 4,12.3,6.5,8.6,206,,,,,
PEUGEOT,406BREAK 1.8i 16V BVA,ES,8,85.0,A 4,12.4,6.4,8.6,206,,,,,
PEUGEOT,406COUPE 2.0i 16V BVA,ES,9,100.0,A 4,12.3,6.5,8.6,206,,,,,
PEUGEOT,406FAMILIALE 1.8i 16V BVA,ES,8,85.0,A 4,12.4,6.4,8.6,206,,,,,
VOLKSWAGEN,PASSAT 2.0L,ES,8,85.0,M 5,12.1,6.6,8.6,206,,,,,
VOLKSWAGEN,PASSAT 2.0L,ES,8,85.0,M 5,12.1,6.6,8.6,206,,,,,
VOLKSWAGEN,PASSAT BREAK 1.8T,ES,10,110.0,M 5,11.8,6.8,8.6,206,,,,,
VOLKSWAGEN,PASSAT BREAK 1.8T,ES,10,110.0,M 5,11.8,6.8,8.6,206,,,,,
ALFA-ROMEO,1562.0L SELESPEED,ES,10,110.0,M 5,12.3,6.6,8.7,207,,,,,
ALFA-ROMEO,1562.0L SELESPEED,ES,10,110.0,M 5,12.3,6.6,8.7,207,,,,,
ALFA-ROMEO,1562.0L TS,ES,10,110.0,M 5,12.3,6.6,8.7,207,,,,,
ALFA-ROMEO,1562.0L TS,ES,10,110.0,M 5,12.3,6.6,8.7,207,,,,,
FORD,FOCUS 4P 2.0L,ES,9,96.0,M 5,11.7,7.0,8.7,207,,,,,
FORD,FOCUS 5P 2.0L,ES,9,96.0,M 5,11.6,6.9,8.7,207,,,,,
FORD,FOCUS BREAK 2.0L,ES,9,96.0,M 5,11.7,7.0,8.7,207,,,,,
FORD,FOCUS BREAK 2.0L,ES,9,96.0,M 5,11.7,7.0,8.7,207,,,,,
KIA,RIO4P 1500 BVA,ES,7,72.1,A 4,11.5,7.1,8.7,207,,,,,
KIA,RIO4P 1500 BVA,ES,7,72.1,A 4,11.5,7.1,8.7,207,,,,,
KIA,RIO5P 1500 BVA,ES,7,72.1,A 4,11.5,7.1,8.7,207,,,,,
KIA,RIO5P 1500 BVA,ES,7,72.1,A 4,11.5,7.1,8.7,207,,,,,
OPEL,ASTRA 5P 1.8L 16V BVA CLIM,ES,8,92.0,A 4,12.0,6.6,8.6,207,,,,,
OPEL,ASTRA COUPE 2.2L 16V BVA,ES,9,108.0,A 4,11.9,6.7,8.6,207,,,,,
OPEL,VECTRA 4P 1.8L 16V BVA,ES,8,85.0,A 4,12.1,6.6,8.6,207,,,,,
OPEL,VECTRA 5P 1.8L 16V BVA,ES,8,85.0,A 4,12.1,6.6,8.6,207,,,,,
OPEL,VECTRA BREAK 2.2L 16V,ES,9,108.0,M 5,12.1,6.5,8.6,207,,,,,
OPEL,ZAFIRA 1.8L 16V CLIM,ES,8,92.0,M 5,11.4,6.9,8.6,207,,,,,
PEUGEOT,4062.2i 16V,ES,10,116.0,M 5,12.2,6.5,8.6,207,,,,,
VOLVO,S602.4L (140ch),ES,9,103.0,M 5,11.9,6.7,8.7,207,,,,,
CITROEN,C5BREAK 2.0i 16V BVA,ES,9,100.0,A 4,12.7,6.4,8.7,208,,,,,
DAEWOO,NUBIRA 4P 1.6L SE/SX,ES,7,76.0,M 5,11.3,6.4,8.2,208,,,,,
DAEWOO,NUBIRA 5P 1.6L SE,ES,7,76.0,M 5,11.3,6.4,8.2,208,,,,,
DAEWOO,NUBIRA BREAK 1.6L SE/SX,ES,7,76.0,M 5,10.8,6.6,8.1,208,,,,,
DAEWOO,REZZO 1.6L SX,ES,7,77.0,M 5,11.0,6.7,8.3,208,,,,,
PEUGEOT,406BREAK 2.0i 16V BVA,ES,9,100.0,A 4,12.3,6.6,8.7,208,,,,,
AUDI,A6AVANT 1.8T (150ch) MULTITRONIC,ES,10,110.0,V 0,11.9,6.9,8.7,209,,,,,
FORD,FOCUS 5P 2.0L,ES,9,96.0,M 5,11.7,7.0,8.8,209,,,,,
HONDA,ACCORD 4P 2.3i ES,ES,10,113.0,M 5,11.9,7.0,8.8,209,,,,,
HYUNDAI,COUPE 2.0L FX Luxe/JVC Jazz Festival,ES,9,102.0,M 5,11.4,7.3,8.8,209,,,,,
MAZDA,PREMACY 2.0L,ES,9,96.0,M 5,11.5,7.1,8.7,209,,,,,
OPEL,ASTRA CABRIOLET 2.2L 16V CLIM,ES,10,108.0,M 5,12.3,6.6,8.7,209,,,,,
SAAB,37385BERLINE 2.3T (250ch),ES,16,184.0,M 5,12.8,6.4,8.8,209,,,,,
VOLKSWAGEN,BORA V5,ES,11,125.0,M 5,12.4,6.6,8.7,209,,,,,
VOLKSWAGEN,GOLF CARAT V5,ES,11,125.0,M 5,12.4,6.6,8.7,209,,,,,
VOLKSWAGEN,GOLF CARAT V5,ES,11,125.0,M 5,12.4,6.6,8.7,209,,,,,
VOLKSWAGEN,PASSAT BREAK 2.0L,ES,8,85.0,M 5,12.2,6.8,8.7,209,,,,,
VOLKSWAGEN,PASSAT BREAK 2.0L,ES,8,85.0,M 5,12.2,6.8,8.7,209,,,,,
DAEWOO,LANOS 3P 1.5L SE/RECREO,ES,7,63.0,M 5,10.6,5.7,7.5,210,,,,,
DAEWOO,LANOS 5P 1.5L SE/RECREO,ES,7,63.0,M 5,10.6,5.7,7.5,210,,,,,
MAZDA,MX-5 1.8L,ES,9,107.0,M 5,11.4,7.1,8.7,210,,,,,
PEUGEOT,4062.2i 16V,ES,10,116.0,M 5,12.8,6.5,8.8,210,,,,,
PEUGEOT,406BREAK 2.2i 16V,ES,10,116.0,M 5,12.3,6.8,8.8,210,,,,,
PEUGEOT,406FAMILIALE 2.2i 16V,ES,10,116.0,M 5,12.3,6.8,8.8,210,,,,,
SAAB,373245P 2.0T (185ch),ES,12,136.0,M 5,12.6,6.6,8.8,210,,,,,
SAAB,37324CABRIOLET 2.0T (185ch),ES,12,136.0,M 5,12.6,6.6,8.8,210,,,,,
